item_id	releasedate	action	adventure	animation	children	comedy	crime	Documentary	Drama	Fantasy	film_noir	horror	musical	mystery	romance	sci_fi	thriller	war	western
629	378662400.0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
630	-157795200.0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
631	694195200.0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
632	378662400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
633	-1009872000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
634	844963200.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
635	315504000.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
636	347126400.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
637	347126400.0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
638	378662400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
639	283968000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
640	599587200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
641	-410256000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
642	631123200.0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
643	757353600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
644	567964800.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
645	631123200.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
646	-31564800.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
647	473356800.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
648	-568108800.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
649	441734400.0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
650	-410256000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
651	599587200.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
652	631123200.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
653	-378720000.0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
654	126201600.0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
655	504892800.0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
656	-1230796800.0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
657	-252489600.0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
658	631123200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
659	-820573200.0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
660	662659200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
661	-568108800.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
662	315504000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
663	283968000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
664	441734400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
665	694195200.0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
666	126201600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
667	220896000.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
668	347126400.0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
669	662659200.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
670	725817600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
671	-1104566400.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
672	694195200.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
673	-252489600.0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
674	378662400.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
675	-1514793600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
676	849024000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
677	854035200.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
678	861897600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
679	347126400.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
680	872784000.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
681	852048000.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
682	877017600.0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
683	852048000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
684	725817600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
685	826300800.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
686	725817600.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
687	861292800.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
688	872179200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
689	852048000.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
690	852048000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
691	884275200.0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
692	788889600.0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
693	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
694	811958400.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
695	788889600.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
696	824400000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
697	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
698	757353600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
699	757353600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
700	788889600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
701	725817600.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
702	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
703	757353600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
704	725817600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
705	-568108800.0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
706	846777600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
707	662659200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
708	599587200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
709	694195200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
710	473356800.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
711	849801600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
712	536428800.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
713	819216000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
714	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
715	788889600.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
716	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
717	820425600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
718	825004800.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
719	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
720	788889600.0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
721	788889600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
722	788889600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
723	788889600.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
724	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
725	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
726	788889600.0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
727	757353600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
728	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
729	757353600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
730	820425600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
731	757353600.0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
732	725817600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
733	757353600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
734	725817600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
735	725817600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
736	725817600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
737	757353600.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
738	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
739	631123200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
740	828633600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
741	828633600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
742	847382400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
743	841334400.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
744	844963200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
745	63043200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
746	473356800.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
747	725817600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
748	858268800.0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
749	852048000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
750	882374400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
751	852048000.0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
752	886694400.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
753	757353600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
754	852048000.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
755	788889600.0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
756	788889600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
757	788889600.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
758	820425600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
759	788889600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
760	788889600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
761	788889600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
762	823795200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
763	824400000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
764	826214400.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
765	694195200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
766	825609600.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
767	788889600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
768	788889600.0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
769	788889600.0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
770	788889600.0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0
771	788889600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
772	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
773	757353600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
774	788889600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
775	788889600.0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
776	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
777	788889600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
778	788889600.0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
779	757353600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
780	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
781	788889600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
782	757353600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
783	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
784	725817600.0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
785	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
786	788889600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
787	788889600.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
788	757353600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
789	788889600.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
790	788889600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
791	788889600.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
792	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
793	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
794	757353600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
795	757353600.0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
796	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
797	757353600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
798	788889600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
799	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
800	788889600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
801	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
802	725817600.0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
803	725817600.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
804	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
805	725817600.0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
806	725817600.0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
807	725817600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
808	725817600.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
809	725817600.0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
810	757353600.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
811	725817600.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
812	757353600.0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
813	826819200.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
814	757353600.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
815	849283200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
816	788889600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
817	828028800.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
818	827424000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
819	833472000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
820	847987200.0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
821	829843200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
822	-63187200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
823	830448000.0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
824	831052800.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
825	833472000.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
826	834076800.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827	849801600.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
828	840556800.0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
829	837705600.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
830	832262400.0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
831	839520000.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
832	841939200.0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
833	841939200.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
834	788889600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
835	-1136102400.0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
836	-978336000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
837	-915177600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
838	841334400.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
839	788889600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
840	843148800.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
841	844358400.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
842	-315648000.0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
843	-347184000.0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
844	840729600.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
845	843840000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
846	845568000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
847	844963200.0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
848	-820573200.0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
849	631123200.0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
850	843753600.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
851	-126259200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
852	846259200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
853	694195200.0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
854	536428800.0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
855	347126400.0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0
856	662659200.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
857	847382400.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
858	820425600.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
859	504892800.0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
860	536428800.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
861	504892800.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
862	848592000.0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
863	847382400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
864	851011200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
865	852048000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
866	851443200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
867	851443200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
868	852825600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
869	855849600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
870	855849600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
871	855849600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
872	858268800.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
873	870364800.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
874	870969600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
875	872179200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
876	872179200.0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
877	852048000.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
878	855849600.0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
879	852048000.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
880	852048000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
881	872179200.0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
882	852048000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
883	852048000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
884	852048000.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
885	883584000.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
886	852048000.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
887	852048000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
888	852048000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
889	852048000.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
890	852048000.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
891	882374400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
892	852048000.0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
893	852048000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
894	852048000.0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
895	852048000.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
896	852048000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
897	788889600.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
898	852048000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
899	852048000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
900	882979200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
901	882979200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
902	883065600.0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0
903	883065600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
904	883065600.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
905	883584000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
906	883497600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
907	852048000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
908	884880000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
909	885484800.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
910	886694400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
911	886089600.0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
912	889459200.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
913	889459200.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
914	889804800.0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0
915	890323200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
916	890928000.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
917	890928000.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
918	891532800.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
919	788889600.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
920	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
921	725817600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
922	831657600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
923	662659200.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
924	820425600.0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
925	825004800.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
926	825609600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
927	826214400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
928	830448000.0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
929	836323200.0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
930	838742400.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
931	840729600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
932	841334400.0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
933	846172800.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
934	850406400.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
935	861292800.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
936	866131200.0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
937	852048000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
938	852048000.0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
939	788889600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
940	757353600.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
941	757353600.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
942	725817600.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
943	757353600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
